Date,Open,High,Low,Close,Adj Close,Volume
2014-04-23,63.45000076293945,63.47999954223633,61.2599983215332,61.36000061035156,61.12649917602539,95908700
2014-04-24,63.599998474121094,63.650001525878906,59.77000045776367,60.869998931884766,60.63836669921875,138769000
2014-04-25,59.970001220703125,60.0099983215332,57.56999969482422,57.709999084472656,57.490394592285156,92502000
2014-04-28,58.04999923706055,58.310001373291016,54.65999984741211,56.13999938964844,55.92636489868164,107758000
2014-04-29,56.09000015258789,58.279998779296875,55.84000015258789,58.150001525878906,57.9287223815918,75557000
2014-04-30,57.58000183105469,59.849998474121094,57.15999984741211,59.779998779296875,59.552513122558594,76093000
2014-05-01,60.43000030517578,62.279998779296875,60.209999084472656,61.150001525878906,60.917301177978516,82429000
2014-05-02,61.29999923706055,61.88999938964844,60.18000030517578,60.459999084472656,60.229923248291016,54189000
2014-05-05,59.66999816894531,61.349998474121094,59.18000030517578,61.220001220703125,60.987037658691406,46057000
2014-05-06,60.97999954223633,61.150001525878906,58.4900016784668,58.529998779296875,58.30727005004883,55901000
2014-05-07,58.77000045776367,59.29999923706055,56.2599983215332,57.38999938964844,57.17160415649414,78587000
2014-05-08,57.22999954223633,58.81999969482422,56.5,56.7599983215332,56.544002532958984,61251000
2014-05-09,56.849998474121094,57.650001525878906,56.380001068115234,57.2400016784668,57.02218246459961,52584000
2014-05-12,57.97999954223633,59.900001525878906,57.97999954223633,59.83000183105469,59.602325439453125,48575000
2014-05-13,59.65999984741211,60.88999938964844,59.5099983215332,59.83000183105469,59.602325439453125,48525000
2014-05-14,59.529998779296875,60.45000076293945,58.95000076293945,59.22999954223633,59.004608154296875,47429000
2014-05-15,59.2599983215332,59.380001068115234,57.52000045776367,57.91999816894531,57.699588775634766,56814000
2014-05-16,58.310001373291016,58.45000076293945,57.310001373291016,58.02000045776367,57.79920959472656,47933000
2014-05-19,57.88999938964844,59.560001373291016,57.56999969482422,59.209999084472656,58.984683990478516,43034000
2014-05-20,59.5,60.189998626708984,58.18000030517578,58.560001373291016,58.337154388427734,53931000
2014-05-21,58.560001373291016,60.5,58.25,60.4900016784668,60.25981140136719,58992000
2014-05-22,60.939998626708984,61.47999954223633,60.400001525878906,60.52000045776367,60.289695739746094,54200000
2014-05-23,60.40999984741211,61.45000076293945,60.150001525878906,61.349998474121094,61.11653518676758,38294000
2014-05-27,61.619998931884766,63.5099983215332,61.56999969482422,63.47999954223633,63.238433837890625,55682000
2014-05-28,63.38999938964844,64.13999938964844,62.619998931884766,63.5099983215332,63.268314361572266,47795000
2014-05-29,63.84000015258789,64.30000305175781,63.5099983215332,63.83000183105469,63.587100982666016,42700000
2014-05-30,63.95000076293945,64.16999816894531,62.560001373291016,63.29999923706055,63.059120178222656,45253500
2014-06-02,63.22999954223633,63.59000015258789,62.04999923706055,63.08000183105469,62.83995819091797,35996000
2014-06-03,62.619998931884766,63.41999816894531,62.31999969482422,62.869998931884766,62.63075256347656,32217000
2014-06-04,62.45000076293945,63.59000015258789,62.06999969482422,63.34000015258789,63.098968505859375,36514000
2014-06-05,63.65999984741211,64.36000061035156,62.81999969482422,63.189998626708984,62.94953536987305,47352000
2014-06-06,63.369998931884766,63.47999954223633,62.150001525878906,62.5,62.26216506958008,42442000
2014-06-09,62.400001525878906,63.34000015258789,61.790000915527344,62.880001068115234,62.640716552734375,37617000
2014-06-10,63.529998779296875,65.81999969482422,63.5,65.7699966430664,65.51971435546875,69338000
2014-06-11,65.31999969482422,65.80000305175781,64.9000015258789,65.77999877929688,65.5296859741211,44242000
2014-06-12,65.8499984741211,66.47000122070312,64.05999755859375,64.29000091552734,64.04534912109375,55730000
2014-06-13,64.69999694824219,64.97000122070312,63.83000183105469,64.5,64.25455474853516,29419000
2014-06-16,64.16000366210938,64.87999725341797,63.75,64.19000244140625,63.94572448730469,31046000
2014-06-17,64.0999984741211,64.87999725341797,63.93000030517578,64.4000015258789,64.1549301147461,27715000
2014-06-18,64.48999786376953,65.75,64.05000305175781,65.5999984741211,65.3503646850586,35570000
2014-06-19,65.45999908447266,65.58000183105469,64.20999908447266,64.33999633789062,64.09516143798828,34245000
2014-06-20,64.45999908447266,64.80999755859375,63.349998474121094,64.5,64.25455474853516,46466000
2014-06-23,64.31999969482422,65.66000366210938,64.22000122070312,65.37000274658203,65.12124633789062,34560000
2014-06-24,65.36000061035156,67.16999816894531,65.2699966430664,65.72000122070312,65.46990966796875,57335000
2014-06-25,65.58000183105469,67.4800033569336,65.56999969482422,67.44000244140625,67.18336486816406,44308000
2014-06-26,68.0,68.0,66.9000015258789,67.12999725341797,66.87454223632812,47714000
2014-06-27,67.30999755859375,67.69999694824219,66.83999633789062,67.5999984741211,67.34275817871094,46461000
2014-06-30,67.45999908447266,67.91999816894531,67.12999725341797,67.29000091552734,67.033935546875,27102800
2014-07-01,67.58000183105469,68.44000244140625,67.38999938964844,68.05999755859375,67.8010025024414,33243000
2014-07-02,68.04000091552734,68.30000305175781,65.79000091552734,66.44999694824219,66.19712829589844,41895000
2014-07-03,66.86000061035156,67.0,65.76000213623047,66.29000091552734,66.0377426147461,25203200
2014-07-07,66.30000305175781,66.56999969482422,65.12000274658203,65.29000091552734,65.04154968261719,28745000
2014-07-08,65.05999755859375,65.55999755859375,62.209999084472656,62.7599983215332,62.52117156982422,68926000
2014-07-09,63.40999984741211,65.12000274658203,63.150001525878906,64.97000122070312,64.72276306152344,51432000
2014-07-10,63.310001373291016,65.33999633789062,63.04999923706055,64.87000274658203,64.6231460571289,44422000
2014-07-11,65.27999877929688,66.58999633789062,64.79000091552734,66.33999633789062,66.08753967285156,39212000
2014-07-14,67.12999725341797,68.16999816894531,66.9000015258789,67.9000015258789,67.64161682128906,38537000
2014-07-15,67.95999908447266,68.08999633789062,66.26000213623047,67.16999816894531,66.91439056396484,44213200
2014-07-16,67.54000091552734,67.94000244140625,67.06999969482422,67.66000366210938,67.40252685546875,29541600
2014-07-17,67.02999877929688,67.8499984741211,66.04000091552734,66.41000366210938,66.15728759765625,38188000
2014-07-18,66.80000305175781,68.45999908447266,66.16000366210938,68.41999816894531,68.15963745117188,42456000
2014-07-21,68.80999755859375,69.95999908447266,68.5,69.4000015258789,69.13590240478516,49539000
2014-07-22,69.76000213623047,69.7699966430664,68.61000061035156,69.2699966430664,69.00639343261719,40398000
2014-07-23,69.73999786376953,71.33000183105469,69.61000061035156,71.29000091552734,71.01870727539062,78435000
2014-07-24,75.95999908447266,76.73999786376953,74.51000213623047,74.9800033569336,74.69467163085938,124168000
2014-07-25,74.98999786376953,75.66999816894531,74.66000366210938,75.19000244140625,74.90386962890625,45917000
2014-07-28,75.16999816894531,75.5,73.8499984741211,74.91999816894531,74.63490295410156,41725000
2014-07-29,74.72000122070312,74.91999816894531,73.41999816894531,73.70999908447266,73.42950439453125,41324000
2014-07-30,74.20999908447266,75.19000244140625,74.12999725341797,74.68000030517578,74.39581298828125,36853000
2014-07-31,74.0,74.16999816894531,72.44000244140625,72.6500015258789,72.37354278564453,43992000
2014-08-01,72.22000122070312,73.22000122070312,71.55000305175781,72.36000061035156,72.08464050292969,43535000
2014-08-04,72.36000061035156,73.87999725341797,72.36000061035156,73.51000213623047,73.23027038574219,30777000
2014-08-05,73.19999694824219,73.58999633789062,72.18000030517578,72.69000244140625,72.41338348388672,34986000
2014-08-06,72.0199966430664,73.72000122070312,71.79000091552734,72.47000122070312,72.19422912597656,30986000
2014-08-07,73.0,74.0,72.69999694824219,73.16999816894531,72.89155578613281,38141000
2014-08-08,73.4000015258789,73.43000030517578,72.55999755859375,73.05999755859375,72.78196716308594,27202000
2014-08-11,73.45999908447266,73.91000366210938,73.05999755859375,73.44000244140625,73.16053771972656,24591000
2014-08-12,73.08999633789062,73.33000183105469,72.22000122070312,72.83000183105469,72.5528564453125,27419000
2014-08-13,73.12000274658203,74.25,73.05000305175781,73.7699966430664,73.48927307128906,29266000
2014-08-14,73.97000122070312,74.37999725341797,73.69000244140625,74.30000305175781,74.01725006103516,22207000
2014-08-15,74.31999969482422,74.6500015258789,73.0,73.62999725341797,73.34980010986328,38846600
2014-08-18,74.0,74.72000122070312,73.95999908447266,74.58999633789062,74.30615234375,23974000
2014-08-19,74.80999755859375,75.58000183105469,74.51000213623047,75.29000091552734,75.00349426269531,26679000
2014-08-20,74.97000122070312,75.18000030517578,74.62000274658203,74.80999755859375,74.52532196044922,22917000
2014-08-21,74.91999816894531,75.19000244140625,74.41000366210938,74.56999969482422,74.2862319946289,20102000
2014-08-22,74.33999633789062,74.7300033569336,73.56999969482422,74.56999969482422,74.2862319946289,20897000
2014-08-25,74.94000244140625,75.27999877929688,74.79000091552734,75.0199966430664,74.73451232910156,19734000
2014-08-26,75.0,75.98999786376953,74.7300033569336,75.95999908447266,75.67093658447266,23993000
2014-08-27,75.2699966430664,75.48999786376953,74.45999908447266,74.62999725341797,74.34600830078125,36323000
2014-08-28,74.0,74.43000030517578,73.7300033569336,73.86000061035156,73.57893371582031,21947000
2014-08-29,74.30000305175781,74.81999969482422,74.01000213623047,74.81999969482422,74.5352783203125,26241000
2014-09-02,75.01000213623047,76.69999694824219,74.81999969482422,76.68000030517578,76.3882064819336,34979000
2014-09-03,77.13999938964844,77.4800033569336,75.5999984741211,75.83000183105469,75.54144287109375,32389000
2014-09-04,75.88999938964844,76.93000030517578,75.52999877929688,75.94999694824219,75.66097259521484,26676000
2014-09-05,76.0999984741211,77.37999725341797,75.5999984741211,77.26000213623047,76.96599578857422,29476000
2014-09-08,77.26000213623047,78.16999816894531,77.01000213623047,77.88999938964844,77.59358978271484,28183000
2014-09-09,77.58999633789062,78.16999816894531,76.19999694824219,76.66999816894531,76.37823486328125,28882000
2014-09-10,76.5199966430664,77.94999694824219,76.51000213623047,77.43000030517578,77.13534545898438,29909000
2014-09-11,77.12999725341797,78.36000061035156,77.05000305175781,77.91999816894531,77.62348175048828,32219000
2014-09-12,78.0199966430664,78.30000305175781,77.0999984741211,77.4800033569336,77.18516540527344,26676800
2014-09-15,77.1500015258789,77.25,73.43000030517578,74.58000183105469,74.29619598388672,49679000
2014-09-16,73.5199966430664,76.2300033569336,73.06999969482422,76.08000183105469,75.79048919677734,37742000
2014-09-17,75.95999908447266,77.25,75.56999969482422,76.43000030517578,76.13915252685547,28693000
2014-09-18,76.7699966430664,77.33000183105469,76.5199966430664,77.0,76.70697784423828,23031000
2014-09-19,77.4000015258789,78.30000305175781,76.44000244140625,77.91000366210938,77.61351776123047,76671000
2014-09-22,77.0,77.52999877929688,75.94999694824219,76.80000305175781,76.50775146484375,31961000
2014-09-23,76.33000183105469,78.62999725341797,76.04000091552734,78.29000091552734,77.99208068847656,36814000
2014-09-24,78.0999984741211,78.62000274658203,77.51000213623047,78.54000091552734,78.24112701416016,30680000
2014-09-25,78.5999984741211,78.94000244140625,77.12999725341797,77.22000122070312,76.9261474609375,37533000
2014-09-26,77.58999633789062,78.83999633789062,77.33000183105469,78.79000091552734,78.49017333984375,28872000
2014-09-29,78.12000274658203,79.19999694824219,77.91000366210938,79.0,78.6993637084961,34031000
2014-09-30,79.3499984741211,79.70999908447266,78.5999984741211,79.04000091552734,78.73921966552734,35899000
2014-10-01,78.77999877929688,78.81999969482422,75.9000015258789,76.55000305175781,76.25869750976562,55090000
2014-10-02,76.56999969482422,77.4800033569336,75.63999938964844,77.08000183105469,76.78668212890625,36488000
2014-10-03,77.76000213623047,78.05999755859375,77.26000213623047,77.44000244140625,77.14530944824219,23340000
2014-10-06,77.19000244140625,77.88999938964844,76.8499984741211,77.55999755859375,77.26484680175781,25729000
2014-10-07,77.05000305175781,77.94999694824219,76.23999786376953,76.29000091552734,75.99968719482422,25317000
2014-10-08,76.18000030517578,77.70999908447266,75.0999984741211,77.5199966430664,77.22500610351562,32976000
2014-10-09,77.27999877929688,77.76000213623047,75.8499984741211,75.91000366210938,75.62112426757812,32487000
2014-10-10,75.58999633789062,76.5,72.76000213623047,72.91000366210938,72.63255310058594,52146000
2014-10-13,73.2300033569336,74.77999877929688,72.5199966430664,72.98999786376953,72.71224212646484,43938000
2014-10-14,74.0,74.18000030517578,72.05000305175781,73.58999633789062,73.3099594116211,50299000
2014-10-15,71.69000244140625,73.80000305175781,70.31999969482422,73.20999908447266,72.931396484375,61528000
2014-10-16,70.79000091552734,73.3499984741211,70.58000183105469,72.62999725341797,72.3536148071289,53529000
2014-10-17,74.2300033569336,76.0,73.75,75.94999694824219,75.66097259521484,76342000
2014-10-20,75.5999984741211,77.08999633789062,75.37999725341797,76.94999694824219,76.65716552734375,34701000
2014-10-21,77.55999755859375,78.73999786376953,77.1500015258789,78.69000244140625,78.39055633544922,32252000
2014-10-22,78.81999969482422,79.8499984741211,78.01000213623047,78.37000274658203,78.07177734375,41862000
2014-10-23,79.37999725341797,80.62999725341797,79.01000213623047,80.04000091552734,79.73541259765625,35056000
2014-10-24,80.19999694824219,80.81999969482422,79.31999969482422,80.66999816894531,80.36302185058594,32248000
2014-10-27,80.73999786376953,80.80000305175781,79.76000213623047,80.27999877929688,79.97449493408203,30169000
2014-10-28,80.18000030517578,81.16000366210938,79.56999969482422,80.7699966430664,80.46263885498047,74212000
2014-10-29,75.44999694824219,76.87999725341797,74.77999877929688,75.86000061035156,75.57131958007812,106120000
2014-10-30,75.05000305175781,75.3499984741211,72.9000015258789,74.11000061035156,73.8279800415039,83270000
2014-10-31,74.93000030517578,75.69999694824219,74.44999694824219,74.98999786376953,74.70463562011719,44544000
2014-11-03,75.47000122070312,75.5199966430664,73.69999694824219,73.87999725341797,73.59886169433594,40727000
2014-11-04,74.2300033569336,75.7699966430664,73.6500015258789,75.76000213623047,75.4717025756836,39326000
2014-11-05,76.51000213623047,76.80000305175781,74.41999816894531,74.83000183105469,74.54524230957031,35913000
2014-11-06,74.88999938964844,75.5999984741211,74.30999755859375,75.26000213623047,74.97360229492188,21383000
2014-11-07,75.38999938964844,75.86000061035156,75.0199966430664,75.5999984741211,75.31230926513672,20774000
2014-11-10,75.36000061035156,75.4800033569336,74.61000061035156,75.0,74.714599609375,21575100
2014-11-11,74.94999694824219,74.9800033569336,74.02999877929688,74.61000061035156,74.32608795166016,18715700
2014-11-12,74.27999877929688,75.13999938964844,73.54000091552734,74.72000122070312,74.43566131591797,26536600
2014-11-13,74.73999786376953,75.23999786376953,73.63999938964844,74.25,73.96745300292969,26448500
2014-11-14,74.2699966430664,74.93000030517578,74.04000091552734,74.87999725341797,74.59504699707031,19476900
2014-11-17,74.87999725341797,75.66000366210938,73.87999725341797,74.23999786376953,73.95748901367188,28701200
2014-11-18,74.44999694824219,74.80000305175781,73.9000015258789,74.33999633789062,74.05709838867188,20690500
2014-11-19,74.01000213623047,74.54000091552734,73.11000061035156,73.33000183105469,73.05094909667969,25441200
2014-11-20,72.80000305175781,73.98999786376953,72.51000213623047,73.5999984741211,73.31991577148438,19154900
2014-11-21,74.5,74.5,73.5,73.75,73.46935272216797,23060400
2014-11-24,73.54000091552734,74.3499984741211,73.3499984741211,74.01000213623047,73.7283706665039,22103800
2014-11-25,74.20999908447266,75.73999786376953,74.12999725341797,75.62999725341797,75.34219360351562,32250200
2014-11-26,75.52999877929688,77.77999877929688,75.51000213623047,77.62000274658203,77.32463836669922,32695300
2014-11-28,77.66999816894531,78.2699966430664,77.2300033569336,77.69999694824219,77.4043197631836,15992000
2014-12-01,77.26000213623047,77.30999755859375,74.80000305175781,75.0999984741211,74.81421661376953,31789900
2014-12-02,75.33000183105469,75.91000366210938,75.04000091552734,75.45999908447266,75.17284393310547,16773900
2014-12-03,75.37999725341797,75.7300033569336,74.4000015258789,74.87999725341797,74.59504699707031,16689900
2014-12-04,74.83000183105469,75.55000305175781,74.66000366210938,75.23999786376953,74.95367431640625,14362800
2014-12-05,75.80000305175781,76.76000213623047,75.36000061035156,76.36000061035156,76.06941986083984,24306400
2014-12-08,76.18000030517578,77.25,75.4000015258789,76.5199966430664,76.22880554199219,25733900
2014-12-09,75.19999694824219,76.93000030517578,74.77999877929688,76.83999633789062,76.54759216308594,25358600
2014-12-10,76.6500015258789,77.55000305175781,76.06999969482422,76.18000030517578,75.89009857177734,32210500
2014-12-11,76.5199966430664,78.5199966430664,76.4800033569336,77.7300033569336,77.4342041015625,33462100
2014-12-12,77.16000366210938,78.87999725341797,77.0199966430664,77.83000183105469,77.53382110595703,28091600
2014-12-15,78.45999908447266,78.58000183105469,76.55999755859375,76.98999786376953,76.69701385498047,29396500
2014-12-16,76.19000244140625,77.38999938964844,74.58999633789062,74.69000244140625,74.40577697753906,31554600
2014-12-17,75.01000213623047,76.41000366210938,74.9000015258789,76.11000061035156,75.82037353515625,29203900
2014-12-18,76.88999938964844,78.4000015258789,76.51000213623047,78.4000015258789,78.10165405273438,34222100
2014-12-19,78.75,80.0,78.33000183105469,79.87999725341797,79.57601165771484,43335000
2014-12-22,80.08000183105469,81.88999938964844,80.0,81.44999694824219,81.14004516601562,31395800
2014-12-23,82.0199966430664,82.16999816894531,80.4000015258789,80.61000061035156,80.30323791503906,19865800
2014-12-24,81.02999877929688,81.43000030517578,80.75,80.7699966430664,80.46263885498047,7685500
2014-12-26,81.0199966430664,81.27999877929688,80.51000213623047,80.77999877929688,80.47259521484375,10647400
2014-12-29,80.48999786376953,80.95999908447266,79.70999908447266,80.0199966430664,79.71549224853516,14134700
2014-12-30,79.8499984741211,80.58999633789062,79.0999984741211,79.22000122070312,78.91854095458984,14370800
2014-12-31,79.54000091552734,79.80000305175781,77.86000061035156,78.0199966430664,77.72310638427734,19935400
2015-01-02,78.58000183105469,78.93000030517578,77.69999694824219,78.44999694824219,78.1514663696289,18177500
2015-01-05,77.9800033569336,79.25,76.86000061035156,77.19000244140625,76.89625549316406,26452200
2015-01-06,77.2300033569336,77.58999633789062,75.36000061035156,76.1500015258789,75.86021423339844,27399300
2015-01-07,76.76000213623047,77.36000061035156,75.81999969482422,76.1500015258789,75.86021423339844,22045300
2015-01-08,76.73999786376953,78.2300033569336,76.08000183105469,78.18000030517578,77.88249969482422,23961000
2015-01-09,78.19999694824219,78.62000274658203,77.19999694824219,77.73999786376953,77.44416809082031,21157000
2015-01-12,77.83999633789062,78.0,76.20999908447266,76.72000122070312,76.42804718017578,19190200
2015-01-13,77.2300033569336,78.08000183105469,75.8499984741211,76.44999694824219,76.15907287597656,25179600
2015-01-14,76.41999816894531,77.19999694824219,76.02999877929688,76.27999877929688,75.98971557617188,25918600
2015-01-15,76.4000015258789,76.56999969482422,73.54000091552734,74.05000305175781,73.76821899414062,34134000
2015-01-16,74.04000091552734,75.31999969482422,73.83999633789062,75.18000030517578,74.89391326904297,21791500
2015-01-20,75.72000122070312,76.30999755859375,74.81999969482422,76.23999786376953,75.94988250732422,22821600
2015-01-21,76.16000366210938,77.30000305175781,75.8499984741211,76.73999786376953,76.44796752929688,25096700
2015-01-22,77.16999816894531,77.75,76.68000030517578,77.6500015258789,77.3545150756836,19519500
2015-01-23,77.6500015258789,78.19000244140625,77.04000091552734,77.83000183105469,77.53382110595703,16746500
2015-01-26,77.9800033569336,78.47000122070312,77.29000091552734,77.5,77.20508575439453,19260800
2015-01-27,76.70999908447266,76.87999725341797,75.62999725341797,75.77999877929688,75.49161529541016,20110000
2015-01-28,76.9000015258789,77.63999938964844,76.0,76.23999786376953,75.94988250732422,53306400
2015-01-29,76.8499984741211,78.0199966430664,74.20999908447266,78.0,77.70317840576172,61293500
2015-01-30,78.0,78.16000366210938,75.75,75.91000366210938,75.62112426757812,42649500
2015-02-02,76.11000061035156,76.13999938964844,73.75,74.98999786376953,74.70463562011719,41955300
2015-02-03,75.19000244140625,75.58000183105469,73.86000061035156,75.4000015258789,75.11307525634766,26957700
2015-02-04,75.08999633789062,76.3499984741211,75.01000213623047,75.62999725341797,75.34219360351562,20277400
2015-02-05,75.70999908447266,75.9800033569336,75.20999908447266,75.61000061035156,75.32227325439453,15062600
2015-02-06,75.68000030517578,75.69999694824219,74.25,74.47000122070312,74.18660736083984,21211000
2015-02-09,74.05000305175781,74.83000183105469,73.44999694824219,74.44000244140625,74.15673065185547,16194300
2015-02-10,74.8499984741211,75.33999633789062,74.5,75.19000244140625,74.90386962890625,15811300
2015-02-11,75.08999633789062,76.75,75.02999877929688,76.51000213623047,76.2188491821289,20877400
2015-02-12,76.86000061035156,76.87000274658203,75.88999938964844,76.2300033569336,75.9399185180664,17235000
2015-02-13,76.45999908447266,76.4800033569336,75.5,75.73999786376953,75.45177459716797,18621900
2015-02-17,75.30000305175781,76.91000366210938,75.08000183105469,75.5999984741211,75.31230926513672,25254400
2015-02-18,75.94000244140625,76.9000015258789,75.44999694824219,76.70999908447266,76.4180908203125,22426400
2015-02-19,76.98999786376953,79.83999633789062,76.94999694824219,79.41999816894531,79.1177749633789,45851200
2015-02-20,79.55000305175781,80.33999633789062,79.19999694824219,79.9000015258789,79.59595489501953,36931700
2015-02-23,79.95999908447266,80.19000244140625,78.37999725341797,78.83999633789062,78.53997802734375,24139100
2015-02-24,78.5,79.4800033569336,78.0999984741211,78.44999694824219,78.1514663696289,18897100
2015-02-25,78.5,80.19999694824219,78.5,79.55999755859375,79.25724029541016,25593800
2015-02-26,79.87999725341797,81.37000274658203,79.72000122070312,80.41000366210938,80.10401153564453,31111900
2015-02-27,80.68000030517578,81.2300033569336,78.62000274658203,78.97000122070312,78.66948699951172,30739200
2015-03-02,79.0,79.86000061035156,78.5199966430664,79.75,79.4465103149414,21662500
2015-03-03,79.61000061035156,79.69999694824219,78.5199966430664,79.5999984741211,79.29708862304688,18635000
2015-03-04,79.30000305175781,81.1500015258789,78.8499984741211,80.9000015258789,80.59214782714844,28126700
2015-03-05,81.2300033569336,81.98999786376953,81.05000305175781,81.20999908447266,80.90096282958984,27825700
2015-03-06,80.9000015258789,81.33000183105469,79.83000183105469,80.01000213623047,79.70552825927734,24488600
2015-03-09,79.68000030517578,79.91000366210938,78.62999725341797,79.44000244140625,79.1376953125,18925100
2015-03-10,78.5,79.26000213623047,77.55000305175781,77.55000305175781,77.25489044189453,23067100
2015-03-11,77.80000305175781,78.43000030517578,77.26000213623047,77.56999969482422,77.27481079101562,20215700
2015-03-12,78.0999984741211,79.05000305175781,77.91000366210938,78.93000030517578,78.62964630126953,16093300
2015-03-13,78.5999984741211,79.37999725341797,77.68000030517578,78.05000305175781,77.75299835205078,18557300
2015-03-16,77.95999908447266,78.12000274658203,77.36000061035156,78.06999969482422,77.77290344238281,19305400
2015-03-17,78.36000061035156,79.77999877929688,78.33999633789062,79.36000061035156,79.05799865722656,22170000
2015-03-18,79.25,81.23999786376953,79.16999816894531,80.91000366210938,80.60211944580078,36912400
2015-03-19,81.12000274658203,83.0,81.0,82.75,82.43511199951172,42099500
2015-03-20,83.38999938964844,84.5999984741211,83.06999969482422,83.80000305175781,83.48111724853516,44466300
2015-03-23,83.91999816894531,84.95999908447266,83.30000305175781,84.43000030517578,84.10871124267578,27357300
2015-03-24,84.70999908447266,86.06999969482422,84.5199966430664,85.30999755859375,84.98535919189453,32576500
2015-03-25,85.5,85.5199966430664,82.91999816894531,82.91999816894531,82.60445404052734,37436100
2015-03-26,82.72000122070312,83.7699966430664,82.13999938964844,83.01000213623047,82.6941146850586,32794800
2015-03-27,83.37999725341797,83.94999694824219,82.87999725341797,83.30000305175781,82.98301696777344,18372600
2015-03-30,83.80999755859375,84.33999633789062,82.41000366210938,83.19999694824219,82.88338470458984,24527700
2015-03-31,82.9000015258789,83.5,82.20999908447266,82.22000122070312,81.9071273803711,19734300
2015-04-01,82.5,82.72000122070312,80.87000274658203,81.66999816894531,81.35921478271484,22058200
2015-04-02,82.25,82.55999755859375,81.44000244140625,81.55999755859375,81.24962615966797,19664100
2015-04-06,80.80000305175781,82.80999755859375,80.80000305175781,82.44000244140625,82.12628173828125,19062900
2015-04-07,82.6500015258789,83.41999816894531,82.22000122070312,82.31999969482422,82.0067367553711,17467000
2015-04-08,82.62999725341797,83.0999984741211,81.83999633789062,82.27999877929688,81.96688842773438,18966700
2015-04-09,82.5,82.80000305175781,81.70999908447266,82.16999816894531,81.85730743408203,15927300
2015-04-10,82.20999908447266,82.61000061035156,81.91000366210938,82.04000091552734,81.7278060913086,12529700
2015-04-13,81.93000030517578,83.94000244140625,81.91999816894531,83.01000213623047,82.6941146850586,26883100
2015-04-14,83.16999816894531,83.69000244140625,82.44000244140625,83.5199966430664,83.2021713256836,19634200
2015-04-15,83.55000305175781,83.66000366210938,82.2699966430664,82.70999908447266,82.39525604248047,22390900
2015-04-16,82.47000122070312,83.06999969482422,82.1500015258789,82.30999755859375,81.99678039550781,13769700
2015-04-17,81.4800033569336,82.11000061035156,80.37000274658203,80.77999877929688,80.47259521484375,24215000
2015-04-20,81.54000091552734,83.1500015258789,81.23999786376953,83.08999633789062,82.77381134033203,28796800
2015-04-21,84.0,84.48999786376953,83.54000091552734,83.62000274658203,83.30179595947266,27171900
2015-04-22,84.31999969482422,84.73999786376953,83.6500015258789,84.62999725341797,84.30794525146484,45548000
2015-04-23,84.0999984741211,85.58999633789062,82.41000366210938,82.41000366210938,82.09639739990234,73728100
2015-04-24,82.7699966430664,82.94000244140625,81.4800033569336,81.52999877929688,81.21974182128906,29660400
2015-04-27,81.87000274658203,82.93000030517578,81.62999725341797,81.91000366210938,81.59830474853516,25446000
2015-04-28,81.83000183105469,81.9000015258789,80.2300033569336,80.68000030517578,80.37297821044922,23775300
2015-04-29,80.01000213623047,81.38999938964844,79.5199966430664,80.47000122070312,80.16378784179688,26430300
2015-04-30,80.01000213623047,80.95999908447266,78.31999969482422,78.7699966430664,78.47024536132812,28999000
2015-05-01,79.23999786376953,79.76000213623047,78.11000061035156,78.98999786376953,78.68940734863281,24136400
2015-05-04,79.33000183105469,79.69000244140625,78.62999725341797,78.80999755859375,78.51009368896484,14692000
2015-05-05,78.55000305175781,78.80000305175781,77.22000122070312,77.55999755859375,77.26484680175781,22311300
2015-05-06,77.97000122070312,78.80999755859375,77.05000305175781,78.0999984741211,77.80279541015625,28663000
2015-05-07,78.0,78.94000244140625,77.55999755859375,78.43000030517578,78.13153839111328,19749400
2015-05-08,79.0999984741211,79.2300033569336,78.02999877929688,78.51000213623047,78.21123504638672,19943600
2015-05-11,78.4800033569336,79.02999877929688,77.93000030517578,78.01000213623047,77.71314239501953,18874100
2015-05-12,77.87000274658203,77.88999938964844,76.79000091552734,77.45999908447266,77.16523742675781,21285300
2015-05-13,77.72000122070312,78.52999877929688,77.6500015258789,78.44000244140625,78.1415023803711,21512300
2015-05-14,78.94000244140625,81.8499984741211,78.66999816894531,81.37000274658203,81.06035614013672,49438000
2015-05-15,81.41000366210938,81.5199966430664,80.18000030517578,80.41999816894531,80.11396789550781,27069900
2015-05-18,80.33000183105469,81.37999725341797,80.2300033569336,80.87999725341797,80.57221221923828,21613700
2015-05-19,81.25,81.69000244140625,80.55000305175781,80.62999725341797,80.32317352294922,17955400
2015-05-20,80.47000122070312,81.0999984741211,79.45999908447266,80.55000305175781,80.24348449707031,23056900
2015-05-21,80.19000244140625,80.91999816894531,80.08000183105469,80.4800033569336,80.17373657226562,13402700
2015-05-22,80.3499984741211,81.30999755859375,80.25,80.54000091552734,80.2335205078125,19567900
2015-05-26,80.43000030517578,80.5999984741211,79.08000183105469,79.33000183105469,79.02812957763672,16321300
2015-05-27,79.5999984741211,80.66000366210938,79.43000030517578,80.55000305175781,80.24348449707031,14160900
2015-05-28,80.25,81.06999969482422,80.0,80.1500015258789,79.84500122070312,11982000
2015-05-29,79.94999694824219,80.06999969482422,78.87999725341797,79.19000244140625,78.8886489868164,16134600
2015-06-01,79.30000305175781,80.37999725341797,78.66000366210938,80.29000091552734,79.98446655273438,18119000
2015-06-02,79.76000213623047,81.3499984741211,79.55999755859375,80.44000244140625,80.13389587402344,18923300
